id;names;class_node;node.size;log_node.size;country;country.label;node.colour
RW193;t1695;review;8;5;paper; ;red
RW104;t1697;review;8;5;paper; ;red
RW104;t1699;review;8;5;paper; ;red
RW36;t1704;review;8;5;paper; ;red
RW24;t1713;review;8;5;paper; ;red
RW7;t1714;review;8;5;paper; ;red
RW9;t1720;review;8;5;paper; ;navyblue
RW9;t1721;review;8;5;paper; ;navyblue
RW9;t1724;review;8;5;paper; ;navyblue
RW9;t1727;review;8;5;paper; ;navyblue
RW240;t1730;review;8;5;paper; ;navyblue
RW9;t1732;review;8;5;paper; ;navyblue
RW158;t1740;review;8;5;paper; ;blue3
RW158;t1772;review;8;5;paper; ;blue3
RW158;t1812;review;8;5;paper; ;blue3
RW158;t1821;review;8;5;paper; ;blue3
RW158;t1842;review;8;5;paper; ;blue3
RW55;t1860;review;8;5;paper; ;blue3
RW158;t1883;review;8;5;paper; ;blue3
RW158;t1892;review;8;5;paper; ;blue3
RW158;t1916;review;8;5;paper; ;blue3
RW158;t1941;review;8;5;paper; ;blue3
RW55;t1960;review;8;5;paper; ;blue3
RW55;t1964;review;8;5;paper; ;blue3
RW158;t1974;review;8;5;paper; ;blue3
RW158;t1998;review;8;5;paper; ;blue3
RW55;t2016;review;8;5;paper; ;blue3
RW158;t2024;review;8;5;paper; ;blue3
RW158;t2045;review;8;5;paper; ;blue3
RW158;t2067;review;8;5;paper; ;blue3
RW55;t2086;review;8;5;paper; ;blue3
RW55;t2095;review;8;5;paper; ;blue3
RW2;t2096;review;8;5;paper; ;blue3
RW268;t2113;review;8;5;paper; ;dodgerblue2
RW268;t2117;review;8;5;paper; ;dodgerblue2
RW268;t2141;review;8;5;paper; ;dodgerblue2
RW268;t2149;review;8;5;paper; ;dodgerblue2
RW268;t2151;review;8;5;paper; ;dodgerblue2
RW51;t2175;review;8;5;paper; ;slateblue3
RW51;t2176;review;8;5;paper; ;slateblue3
RW51;t2183;review;8;5;paper; ;slateblue3
RW51;t2187;review;8;5;paper; ;slateblue3
RW51;t2192;review;8;5;paper; ;slateblue3
RW51;t2195;review;8;5;paper; ;slateblue3
RW2;t2210;review;8;5;paper; ;darkblue
RW113;t2215;review;8;5;paper; ;darkblue
RW74;t2218;review;8;5;paper; ;darkblue
RW74;t2221;review;8;5;paper; ;darkblue
RW113;t2237;review;8;5;paper; ;darkblue
RW113;t2239;review;8;5;paper; ;darkblue
RW2;t2249;review;8;5;paper; ;darkblue
RW74;t2252;review;8;5;paper; ;darkblue
RW113;t2257;review;8;5;paper; ;darkblue
RW2;t2262;review;8;5;paper; ;darkblue
RW74;t2264;review;8;5;paper; ;darkblue
RW2;t2271;review;8;5;paper; ;darkblue
RW2;t2277;review;8;5;paper; ;darkblue
RW113;t2281;review;8;5;paper; ;darkblue
RW94;t2319;review;8;5;paper; ;royalblue1
RW115;t2326;review;8;5;paper; ;royalblue1
RW94;t2328;review;8;5;paper; ;royalblue1
RW115;t2333;review;8;5;paper; ;royalblue1
RW94;t2335;review;8;5;paper; ;royalblue1
RW115;t2342;review;8;5;paper; ;royalblue1
RW94;t2345;review;8;5;paper; ;royalblue1
RW94;t2350;review;8;5;paper; ;royalblue1
RW115;t2351;review;8;5;paper; ;royalblue1
RW20;t2358;review;8;5;paper; ;purple3
RW36;t2359;review;8;5;paper; ;purple3
RW240;t2377;review;8;5;paper; ;deepskyblue4
RW51;t2458;review;8;5;paper; ;deepskyblue4
RW240;t2493;review;8;5;paper; ;deepskyblue4
RW107;t2517;review;8;5;paper; ;darkgreen
RW153;t2519;review;8;5;paper; ;darkgreen
RW177;t2521;review;8;5;paper; ;darkgreen
RW107;t2527;review;8;5;paper; ;darkgreen
RW153;t2528;review;8;5;paper; ;darkgreen
RW177;t2530;review;8;5;paper; ;darkgreen
RW36;t2549;review;8;5;paper; ;darkgreen
RW28;t2556;review;8;5;paper; ;darkgreen
RW107;t2562;review;8;5;paper; ;darkgreen
RW107;t2593;review;8;5;paper; ;darkgreen
RW153;t2594;review;8;5;paper; ;darkgreen
RW177;t2596;review;8;5;paper; ;darkgreen
RW20;t2614;review;8;5;paper; ;darkgreen
RW36;t2623;review;8;5;paper; ;darkgreen
RW20;t2666;review;8;5;paper; ;darkgreen
RW36;t2667;review;8;5;paper; ;darkgreen
RW36;t2675;review;8;5;paper; ;darkgreen
RW28;t2680;review;8;5;paper; ;darkgreen
RW36;t2681;review;8;5;paper; ;darkgreen
RW28;t2694;review;8;5;paper; ;darkgreen
RW148;t1353;review;9;5;paper; ;yellow4
RW119;t1359;review;9;5;paper; ;yellow4
RW148;t1360;review;9;5;paper; ;yellow4
RW119;t1363;review;9;5;paper; ;yellow4
RW119;t1369;review;9;5;paper; ;yellow4
RW148;t1370;review;9;5;paper; ;yellow4
RW119;t1378;review;9;5;paper; ;yellow4
RW148;t1379;review;9;5;paper; ;yellow4
RW119;t1385;review;9;5;paper; ;yellow4
RW54;t1496;review;9;5;paper; ;palegreen4
RW54;t1497;review;9;5;paper; ;palegreen4
RW149;t1498;review;9;5;paper; ;palegreen4
RW54;t1499;review;9;5;paper; ;palegreen4
RW54;t1500;review;9;5;paper; ;palegreen4
RW111;t1504;review;9;5;paper; ;red
RW111;t1521;review;9;5;paper; ;red
RW29;t1523;review;9;5;paper; ;red
RW161;t1543;review;9;5;paper; ;red
RW111;t1551;review;9;5;paper; ;red
RW111;t1552;review;9;5;paper; ;red
RW29;t1555;review;9;5;paper; ;red
RW29;t1558;review;9;5;paper; ;red
RW29;t1570;review;9;5;paper; ;red
RW29;t1574;review;9;5;paper; ;red
RW119;t1592;review;9;5;paper; ;red
RW148;t1593;review;9;5;paper; ;red
RW161;t1600;review;9;5;paper; ;red
RW111;t1601;review;9;5;paper; ;red
RW111;t1602;review;9;5;paper; ;red
RW29;t1606;review;9;5;paper; ;red
RW111;t1608;review;9;5;paper; ;red
RW29;t1644;review;9;5;paper; ;red
RW111;t1648;review;9;5;paper; ;red
RW29;t1650;review;9;5;paper; ;red
RW161;t1652;review;9;5;paper; ;red
RW29;t1654;review;9;5;paper; ;red
RW111;t1661;review;9;5;paper; ;red
RW119;t1674;review;9;5;paper; ;red
RW161;t1698;review;9;5;paper; ;red
RW161;t1700;review;9;5;paper; ;red
RW29;t1703;review;9;5;paper; ;red
RW142;t1722;review;9;5;paper; ;navyblue
RW142;t1725;review;9;5;paper; ;navyblue
RW142;t1728;review;9;5;paper; ;navyblue
RW142;t1733;review;9;5;paper; ;navyblue
RW66;t2112;review;9;5;paper; ;dodgerblue2
RW66;t2121;review;9;5;paper; ;dodgerblue2
RW66;t2132;review;9;5;paper; ;dodgerblue2
RW191;t2154;review;9;5;paper; ;orchid4
RW191;t2155;review;9;5;paper; ;orchid4
RW191;t2156;review;9;5;paper; ;orchid4
RW191;t2158;review;9;5;paper; ;orchid4
RW191;t2160;review;9;5;paper; ;orchid4
RW149;t2184;review;9;5;paper; ;slateblue3
RW54;t2207;review;9;5;paper; ;springgreen4
RW122;t2208;review;9;5;paper; ;darkblue
RW156;t2209;review;9;5;paper; ;darkblue
RW122;t2227;review;9;5;paper; ;darkblue
RW156;t2228;review;9;5;paper; ;darkblue
RW122;t2243;review;9;5;paper; ;darkblue
RW156;t2244;review;9;5;paper; ;darkblue
RW156;t2273;review;9;5;paper; ;darkblue
RW122;t2278;review;9;5;paper; ;darkblue
RW149;t2321;review;9;5;paper; ;royalblue1
RW149;t2322;review;9;5;paper; ;royalblue1
RW149;t2324;review;9;5;paper; ;royalblue1
RW149;t2327;review;9;5;paper; ;royalblue1
RW149;t2330;review;9;5;paper; ;royalblue1
RW149;t2334;review;9;5;paper; ;royalblue1
RW149;t2341;review;9;5;paper; ;royalblue1
RW149;t2343;review;9;5;paper; ;royalblue1
RW149;t2348;review;9;5;paper; ;royalblue1
RW121;t2375;review;9;5;paper; ;deepskyblue4
RW121;t2401;review;9;5;paper; ;deepskyblue4
RW6;t2405;review;9;5;paper; ;deepskyblue4
RW6;t2446;review;9;5;paper; ;deepskyblue4
RW121;t2455;review;9;5;paper; ;deepskyblue4
RW150;t2460;review;9;5;paper; ;deepskyblue4
RW150;t2469;review;9;5;paper; ;deepskyblue4
RW6;t2471;review;9;5;paper; ;deepskyblue4
RW121;t2480;review;9;5;paper; ;deepskyblue4
RW150;t2481;review;9;5;paper; ;deepskyblue4
RW121;t2489;review;9;5;paper; ;deepskyblue4
RW150;t2490;review;9;5;paper; ;deepskyblue4
RW150;t2499;review;9;5;paper; ;deepskyblue4
RW231;t2510;review;9;5;paper; ;darkgreen
RW16;t2516;review;9;5;paper; ;darkgreen
RW175;t2520;review;9;5;paper; ;darkgreen
RW192;t2524;review;9;5;paper; ;darkgreen
RW175;t2529;review;9;5;paper; ;darkgreen
RW192;t2533;review;9;5;paper; ;darkgreen
RW29;t2550;review;9;5;paper; ;darkgreen
RW16;t2554;review;9;5;paper; ;darkgreen
RW194;t2561;review;9;5;paper; ;darkgreen
RW231;t2563;review;9;5;paper; ;darkgreen
RW231;t2580;review;9;5;paper; ;darkgreen
RW175;t2595;review;9;5;paper; ;darkgreen
RW192;t2599;review;9;5;paper; ;darkgreen
RW16;t2618;review;9;5;paper; ;darkgreen
RW16;t2622;review;9;5;paper; ;darkgreen
RW194;t2627;review;9;5;paper; ;darkgreen
RW16;t2631;review;9;5;paper; ;darkgreen
RW231;t2642;review;9;5;paper; ;darkgreen
RW194;t2651;review;9;5;paper; ;darkgreen
RW16;t2657;review;9;5;paper; ;darkgreen
RW16;t2660;review;9;5;paper; ;darkgreen
RW231;t2661;review;9;5;paper; ;darkgreen
RW231;t2676;review;9;5;paper; ;darkgreen
RW19;t1356;review;10;5;paper; ;yellow4
RW19;t1365;review;10;5;paper; ;yellow4
RW19;t1374;review;10;5;paper; ;yellow4
RW19;t1383;review;10;5;paper; ;yellow4
RW59;t1407;review;10;5;paper; ;olivedrab4
RW59;t1412;review;10;5;paper; ;olivedrab4
RW59;t1418;review;10;5;paper; ;olivedrab4
RW59;t1423;review;10;5;paper; ;olivedrab4
RW59;t1428;review;10;5;paper; ;olivedrab4
RW59;t1435;review;10;5;paper; ;olivedrab4
RW59;t1442;review;10;5;paper; ;olivedrab4
RW59;t1447;review;10;5;paper; ;olivedrab4
RW230;t1450;review;10;5;paper; ;olivedrab4
RW59;t1457;review;10;5;paper; ;olivedrab4
RW59;t1463;review;10;5;paper; ;olivedrab4
RW59;t1467;review;10;5;paper; ;olivedrab4
RW59;t1478;review;10;5;paper; ;olivedrab4
RW59;t1483;review;10;5;paper; ;olivedrab4
RW59;t1490;review;10;5;paper; ;olivedrab4
RW190;t1511;review;10;5;paper; ;red
RW190;t1515;review;10;5;paper; ;red
RW19;t1535;review;10;5;paper; ;red
RW190;t1581;review;10;5;paper; ;red
RW19;t1588;review;10;5;paper; ;red
RW19;t1665;review;10;5;paper; ;red
RW190;t1667;review;10;5;paper; ;red
RW19;t1673;review;10;5;paper; ;red
RW190;t1690;review;10;5;paper; ;red
RW48;t2106;review;10;5;paper; ;dodgerblue2
RW65;t2111;review;10;5;paper; ;dodgerblue2
RW65;t2120;review;10;5;paper; ;dodgerblue2
RW65;t2131;review;10;5;paper; ;dodgerblue2
RW65;t2148;review;10;5;paper; ;dodgerblue2
RW173;t2152;review;10;5;paper; ;dodgerblue2
RW173;t2153;review;10;5;paper; ;cadetblue3
RW173;t2286;review;10;5;paper; ;cyan4
RW48;t2362;review;10;5;paper; ;deepskyblue4
RW144;t2365;review;10;5;paper; ;deepskyblue4
RW48;t2370;review;10;5;paper; ;deepskyblue4
RW120;t2374;review;10;5;paper; ;deepskyblue4
RW273;t2378;review;10;5;paper; ;deepskyblue4
RW273;t2387;review;10;5;paper; ;deepskyblue4
RW280;t2388;review;10;5;paper; ;deepskyblue4
RW144;t2396;review;10;5;paper; ;deepskyblue4
RW120;t2399;review;10;5;paper; ;deepskyblue4
RW144;t2400;review;10;5;paper; ;deepskyblue4
RW83;t2406;review;10;5;paper; ;deepskyblue4
RW144;t2407;review;10;5;paper; ;deepskyblue4
RW280;t2414;review;10;5;paper; ;deepskyblue4
RW144;t2422;review;10;5;paper; ;deepskyblue4
RW273;t2424;review;10;5;paper; ;deepskyblue4
RW144;t2425;review;10;5;paper; ;deepskyblue4
RW280;t2427;review;10;5;paper; ;deepskyblue4
RW48;t2428;review;10;5;paper; ;deepskyblue4
RW120;t2429;review;10;5;paper; ;deepskyblue4
RW144;t2430;review;10;5;paper; ;deepskyblue4
RW273;t2431;review;10;5;paper; ;deepskyblue4
RW83;t2432;review;10;5;paper; ;deepskyblue4
RW48;t2433;review;10;5;paper; ;deepskyblue4
RW273;t2434;review;10;5;paper; ;deepskyblue4
RW280;t2440;review;10;5;paper; ;deepskyblue4
RW273;t2443;review;10;5;paper; ;deepskyblue4
RW83;t2447;review;10;5;paper; ;deepskyblue4
RW280;t2448;review;10;5;paper; ;deepskyblue4
RW144;t2449;review;10;5;paper; ;deepskyblue4
RW273;t2450;review;10;5;paper; ;deepskyblue4
RW144;t2452;review;10;5;paper; ;deepskyblue4
RW120;t2454;review;10;5;paper; ;deepskyblue4
RW144;t2457;review;10;5;paper; ;deepskyblue4
RW273;t2459;review;10;5;paper; ;deepskyblue4
RW83;t2472;review;10;5;paper; ;deepskyblue4
RW48;t2473;review;10;5;paper; ;deepskyblue4
RW48;t2474;review;10;5;paper; ;deepskyblue4
RW59;t2476;review;10;5;paper; ;deepskyblue4
RW273;t2479;review;10;5;paper; ;deepskyblue4
RW273;t2484;review;10;5;paper; ;deepskyblue4
RW59;t2486;review;10;5;paper; ;deepskyblue4
RW120;t2506;review;10;5;paper; ;deepskyblue4
RW273;t2507;review;10;5;paper; ;deepskyblue4
RW230;t2542;review;10;5;paper; ;darkgreen
RW230;t2558;review;10;5;paper; ;darkgreen
RW230;t2560;review;10;5;paper; ;darkgreen
RW230;t2577;review;10;5;paper; ;darkgreen
RW230;t2584;review;10;5;paper; ;darkgreen
RW230;t2604;review;10;5;paper; ;darkgreen
RW230;t2607;review;10;5;paper; ;darkgreen
RW230;t2611;review;10;5;paper; ;darkgreen
RW230;t2615;review;10;5;paper; ;darkgreen
RW230;t2620;review;10;5;paper; ;darkgreen
RW230;t2636;review;10;5;paper; ;darkgreen
RW230;t2653;review;10;5;paper; ;darkgreen
RW230;t2669;review;10;5;paper; ;darkgreen
RW154;t2329;review;11;5;paper; ;royalblue1
RW154;t2336;review;11;5;paper; ;royalblue1
RW154;t2346;review;11;5;paper; ;royalblue1
RW21;t2380;review;11;5;paper; ;deepskyblue4
RW21;t2408;review;11;5;paper; ;deepskyblue4
RW21;t2498;review;11;5;paper; ;deepskyblue4
